"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"2","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","49.53"
"2","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","307328"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","12.42"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","8352"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","32.48"
"3","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","23909888"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","56.95"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","140160"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","93.57"
"4","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","43277312"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","80.89"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","178592"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","1048576"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","49.54"
"5","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","308864"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","12.82"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","8128"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","33.55"
"6","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","23931904"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","56.90"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","140416"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","93.28"
"7","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","43277952"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","80.93"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","178528"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","1048576"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","49.53"
"8","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","3725696"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.10"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","51712"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","131072"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.83"
"9","62842","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131072"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","310528"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","13.16"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","8000"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","34.10"
"10","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","24043136"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","57.03"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","140736"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","92.94"
"11","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","43277440"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","80.78"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","178848"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","1048576"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","49.48"
"12","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(32, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","802304"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","20.03"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","13472"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","53.47"
"13","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","99792896"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","81.05"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","410880"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","84.62"
"14","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<__half, 512, 64, 8, 2>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(44032, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","116018304"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","90.66"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","427008"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","55.28"
"15","62842","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn","1","7","(256, 1, 1)","(43, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"16","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","822784"
"16","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","21.19"
"16","62842","python3.11","127.0.0.1","void kDequantizeBlockwise<float, 512, 64, 8, 0>(float *, unsigned char *, float *, T1 *, int, int)","1","7","(64, 1, 1)","(1376, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","13056"
